earliest_filing_year,ctry_code,ipc_green,count
1981,NL,Transportation,1.33333333333333333333
1982,NL,Transportation,5.91666666666666666666
1983,NL,Transportation,6.58333333333333333332
1984,NL,Transportation,2.30833333333333333333
1985,NL,Transportation,0.20000000000000000000
1986,NL,Transportation,1.84523809523809523808
1987,NL,Transportation,4.03333333333333333332
1988,NL,Transportation,2.00000000000000000000
1989,NL,Transportation,1.66666666666666666666
1990,NL,Transportation,3.99999999999999999999
1991,NL,Transportation,2.68333333333333333333
1992,NL,Transportation,2.78333333333333333333
1993,NL,Transportation,3.24166666666666666666
1994,NL,Transportation,5.28344155844155844154
1995,NL,Transportation,9.01904761904761904762
1996,NL,Transportation,10.56666666666666666666
1997,NL,Transportation,13.14134199134199134195
1998,NL,Transportation,16.96507936507936507936
1999,NL,Transportation,6.65303030303030303030
2000,NL,Transportation,13.19722222222222222222
2001,NL,Transportation,5.77050865800865800863
2002,NL,Transportation,10.52136752136752136751
2003,NL,Transportation,11.53293650793650793652
2004,NL,Transportation,12.07958504909724421917
2005,NL,Transportation,6.70192307692307692307
2006,NL,Transportation,7.46712813330460389283
2007,NL,Transportation,12.86207264957264957265
2008,NL,Transportation,8.64702380952380952380
2009,NL,Transportation,10.11728778467908902690
2010,NL,Transportation,9.68698646125116713349
2011,NL,Transportation,10.52136513297504009578
2012,NL,Transportation,7.06714872846451793821
2013,NL,Transportation,10.52080142080142080141
2014,NL,Transportation,12.65613876863876863875
2015,NL,Transportation,9.19634254634254634256
2016,NL,Transportation,27.75432153513239849763
2017,NL,Transportation,31.80967509193315644923
2018,NL,Transportation,19.93783549783549783554
2019,NL,Transportation,3.81666666666666666667
1931,NO,Transportation,1.00000000000000000000
1941,NO,Transportation,0.50000000000000000000
1943,NO,Transportation,1.00000000000000000000
1946,NO,Transportation,1.00000000000000000000
1949,NO,Transportation,1.00000000000000000000
1956,NO,Transportation,2.00000000000000000000
1970,NO,Transportation,0.33333333333333333333
1971,NO,Transportation,0.50000000000000000000
1973,NO,Transportation,0.50000000000000000000
1978,NO,Transportation,0.10000000000000000000
1981,NO,Transportation,0.22222222222222222222
1982,NO,Transportation,0.06250000000000000000
1984,NO,Transportation,0.56666666666666666667
1988,NO,Transportation,2.00000000000000000000
1989,NO,Transportation,0.33333333333333333333
1990,NO,Transportation,0.50000000000000000000
1991,NO,Transportation,0.39285714285714285714
1992,NO,Transportation,2.03333333333333333334
1993,NO,Transportation,2.00000000000000000000
1994,NO,Transportation,2.00000000000000000000
1995,NO,Transportation,2.00000000000000000000
1996,NO,Transportation,0.66666666666666666666
1997,NO,Transportation,0.83333333333333333333
1998,NO,Transportation,2.25000000000000000000
1999,NO,Transportation,1.66666666666666666666
2000,NO,Transportation,2.30555555555555555556
2001,NO,Transportation,2.18181818181818181818
2002,NO,Transportation,1.34087301587301587302
2003,NO,Transportation,2.56388888888888888890
2004,NO,Transportation,2.93452380952380952383
2005,NO,Transportation,2.27619047619047619047
2006,NO,Transportation,1.31349206349206349205
2007,NO,Transportation,0.25000000000000000000
2008,NO,Transportation,2.35000000000000000000
2009,NO,Transportation,1.77777777777777777778
2010,NO,Transportation,2.46666666666666666667
2011,NO,Transportation,2.01904761904761904761
2012,NO,Transportation,2.03333333333333333334
2013,NO,Transportation,2.48144257703081232493
2014,NO,Transportation,3.05231990231990231989
2015,NO,Transportation,3.72253302253302253302
2016,NO,Transportation,4.77479275110854058222
2017,NO,Transportation,6.18295739348370927313
2018,NO,Transportation,8.56587301587301587302
2019,NO,Transportation,1.06250000000000000000
9999,NO,Transportation,1.50000000000000000000
1949,NZ,Transportation,1.00000000000000000000
1978,NZ,Transportation,0.50000000000000000000
1979,NZ,Transportation,0.50000000000000000000
1984,NZ,Transportation,0.50000000000000000000
1986,NZ,Transportation,0.66666666666666666666
1987,NZ,Transportation,0.08333333333333333333
1989,NZ,Transportation,1.34285714285714285714
1990,NZ,Transportation,0.20535714285714285714
1991,NZ,Transportation,0.15064102564102564103
1992,NZ,Transportation,2.08333333333333333334
1993,NZ,Transportation,1.20000000000000000000
1995,NZ,Transportation,0.85277777777777777778
1996,NZ,Transportation,1.75000000000000000000
1997,NZ,Transportation,2.96212121212121212122
1998,NZ,Transportation,1.25000000000000000000
1999,NZ,Transportation,0.66666666666666666667
2000,NZ,Transportation,3.91666666666666666665
2001,NZ,Transportation,2.66666666666666666667
2002,NZ,Transportation,2.50000000000000000000
2003,NZ,Transportation,1.50833333333333333333
2004,NZ,Transportation,3.29772079772079772083
2005,NZ,Transportation,1.50000000000000000000
2006,NZ,Transportation,0.50000000000000000000
2007,NZ,Transportation,6.90000000000000000000
2008,NZ,Transportation,6.07878787878787878789
2009,NZ,Transportation,1.44251207729468599034
2010,NZ,Transportation,2.31641553172993335262
2011,NZ,Transportation,2.90858308358308358309
2012,NZ,Transportation,2.78597997511659750756
2013,NZ,Transportation,1.77015151515151515152
2014,NZ,Transportation,2.59385192694016223433
2015,NZ,Transportation,4.02517724872870630196
2016,NZ,Transportation,2.47781009839833369245
2017,NZ,Transportation,3.13747990105132962276
2018,NZ,Transportation,5.66982323232323232324
2019,NZ,Transportation,1.36666666666666666664
2016,OM,Transportation,0.25000000000000000000
1995,PA,Transportation,0.25000000000000000000
1998,PA,Transportation,1.00000000000000000000
2015,PA,Transportation,0.19444444444444444444
2016,PA,Transportation,0.20000000000000000000
2018,PA,Transportation,0.28571428571428571428
2007,PE,Transportation,0.66666666666666666666
2015,PE,Transportation,1.00000000000000000000
2016,PE,Transportation,1.00000000000000000000
2017,PE,Transportation,1.00000000000000000000
2018,PE,Transportation,1.50000000000000000000
1914,PH,Transportation,0.50000000000000000000
1981,PH,Transportation,0.25000000000000000000
1982,PH,Transportation,1.33333333333333333333
1983,PH,Transportation,1.00000000000000000000
1987,PH,Transportation,0.50000000000000000000
2000,PH,Transportation,1.25000000000000000000
2013,PH,Transportation,7.58333333333333333333
2014,PH,Transportation,3.33333333333333333333
2015,PH,Transportation,3.41666666666666666666
2016,PH,Transportation,2.83333333333333333333
2017,PH,Transportation,1.76666666666666666666
2018,PH,Transportation,1.50000000000000000000
2007,PK,Transportation,0.07142857142857142857
2011,PK,Transportation,0.04761904761904761905
2016,PK,Transportation,0.50000000000000000000
2017,PK,Transportation,0.10000000000000000000
1920,PL,Transportation,1.00000000000000000000
1949,PL,Transportation,1.00000000000000000000
1972,PL,Transportation,0.50000000000000000000
1973,PL,Transportation,1.00000000000000000000
1976,PL,Transportation,1.33333333333333333333
1977,PL,Transportation,5.83333333333333333331
1978,PL,Transportation,5.99999999999999999999
1979,PL,Transportation,3.08333333333333333334
1980,PL,Transportation,4.06666666666666666666
1981,PL,Transportation,1.75000000000000000000
1982,PL,Transportation,3.91666666666666666664
1983,PL,Transportation,1.91666666666666666667
1984,PL,Transportation,1.50000000000000000000
1985,PL,Transportation,7.09722222222222222221
1986,PL,Transportation,1.00000000000000000000
1988,PL,Transportation,4.16666666666666666666
1989,PL,Transportation,1.69999999999999999999
1990,PL,Transportation,7.66666666666666666666
1991,PL,Transportation,4.58333333333333333333
1992,PL,Transportation,4.00000000000000000000
1993,PL,Transportation,2.99999999999999999999
1994,PL,Transportation,3.33333333333333333333
1995,PL,Transportation,3.83333333333333333333
1996,PL,Transportation,1.25000000000000000000
1997,PL,Transportation,3.75000000000000000000
1998,PL,Transportation,0.33333333333333333333
1999,PL,Transportation,9.75000000000000000000
2000,PL,Transportation,3.66666666666666666666
2001,PL,Transportation,0.83333333333333333333
2002,PL,Transportation,6.82023809523809523809
2003,PL,Transportation,6.53333333333333333331
2004,PL,Transportation,3.86666666666666666666
2005,PL,Transportation,5.66666666666666666665
2006,PL,Transportation,5.08333333333333333333
2007,PL,Transportation,17.73846153846153846151
2008,PL,Transportation,7.46666666666666666665
2009,PL,Transportation,5.91666666666666666666
2010,PL,Transportation,7.43831168831168831167
2011,PL,Transportation,12.75624999999999999997
2012,PL,Transportation,13.46822297679683078664
2013,PL,Transportation,15.05263157894736842103
2014,PL,Transportation,12.89642857142857142855
2015,PL,Transportation,16.13284252297410192144
2016,PL,Transportation,17.26488095238095238092
2017,PL,Transportation,21.61111111111111111109
2018,PL,Transportation,21.25833333333333333332
2019,PL,Transportation,3.33333333333333333332
1922,PT,Transportation,1.00000000000000000000
1983,PT,Transportation,0.50000000000000000000
1991,PT,Transportation,0.50000000000000000000
1994,PT,Transportation,0.12500000000000000000
2000,PT,Transportation,0.16666666666666666667
2004,PT,Transportation,0.22222222222222222222
2005,PT,Transportation,1.40000000000000000000
2006,PT,Transportation,2.00000000000000000000
2007,PT,Transportation,0.50000000000000000000
2008,PT,Transportation,0.20000000000000000000
2009,PT,Transportation,0.66666666666666666666
2011,PT,Transportation,0.25000000000000000000
2012,PT,Transportation,0.75000000000000000000
2013,PT,Transportation,0.20000000000000000000
2014,PT,Transportation,2.75000000000000000000
2015,PT,Transportation,1.00000000000000000000
2016,PT,Transportation,1.41666666666666666666
2017,PT,Transportation,1.03333333333333333333
2018,PT,Transportation,0.50000000000000000000
2005,QA,Transportation,0.11111111111111111111
1922,RO,Transportation,1.00000000000000000000
1961,RO,Transportation,0.50000000000000000000
1974,RO,Transportation,1.00000000000000000000
1976,RO,Transportation,0.58333333333333333333
1978,RO,Transportation,5.83333333333333333333
1980,RO,Transportation,2.25000000000000000000
1981,RO,Transportation,2.00000000000000000000
1982,RO,Transportation,1.25000000000000000000
1986,RO,Transportation,1.00000000000000000000
1987,RO,Transportation,2.50000000000000000000
1988,RO,Transportation,0.50000000000000000000
1989,RO,Transportation,1.75000000000000000000
1991,RO,Transportation,0.50000000000000000000
1992,RO,Transportation,1.50000000000000000000
1993,RO,Transportation,1.00000000000000000000
1994,RO,Transportation,1.20000000000000000000
1995,RO,Transportation,0.50000000000000000000
1996,RO,Transportation,0.70833333333333333333
1997,RO,Transportation,2.50000000000000000000
1998,RO,Transportation,0.50000000000000000000
1999,RO,Transportation,1.78333333333333333333
2001,RO,Transportation,1.58333333333333333333
2002,RO,Transportation,2.25000000000000000000
2003,RO,Transportation,0.45540293040293040294
2004,RO,Transportation,0.33596491228070175438
2005,RO,Transportation,1.26021241830065359477
2006,RO,Transportation,1.34722222222222222223
2007,RO,Transportation,0.88611111111111111111
2009,RO,Transportation,0.93333333333333333333
2010,RO,Transportation,0.61666666666666666667
2011,RO,Transportation,1.17424242424242424242
2012,RO,Transportation,1.49166666666666666666
2013,RO,Transportation,0.71666666666666666666
2014,RO,Transportation,1.66666666666666666665
2015,RO,Transportation,5.61666666666666666667
2016,RO,Transportation,2.99999999999999999998
2017,RO,Transportation,5.00606060606060606060
2018,RO,Transportation,1.32500000000000000000
2019,RO,Transportation,1.00000000000000000000
2009,RS,Transportation,0.50000000000000000000
2010,RS,Transportation,0.83333333333333333334
2012,RS,Transportation,0.06666666666666666667
2013,RS,Transportation,2.08333333333333333333
2017,RS,Transportation,0.08333333333333333333
2019,RS,Transportation,0.25000000000000000000
1903,RU,Transportation,1.00000000000000000000
1910,RU,Transportation,1.00000000000000000000
1916,RU,Transportation,1.00000000000000000000
1930,RU,Transportation,1.00000000000000000000
1960,RU,Transportation,4.00000000000000000000
1961,RU,Transportation,3.49999999999999999999
1963,RU,Transportation,0.50000000000000000000
1968,RU,Transportation,0.10000000000000000000
1969,RU,Transportation,1.25000000000000000000
1970,RU,Transportation,1.00000000000000000000
1971,RU,Transportation,1.50000000000000000000
1972,RU,Transportation,4.00000000000000000000
1973,RU,Transportation,2.50000000000000000000
1974,RU,Transportation,8.50000000000000000000
1975,RU,Transportation,24.00000000000000000000
1976,RU,Transportation,49.24999999999999999998
1977,RU,Transportation,76.11666666666666666666
1978,RU,Transportation,84.49999999999999999999
1979,RU,Transportation,70.33333333333333333332
1980,RU,Transportation,59.78333333333333333332
1981,RU,Transportation,50.66666666666666666666
1982,RU,Transportation,74.16666666666666666665
1983,RU,Transportation,64.24999999999999999999
1984,RU,Transportation,62.39999999999999999999
1985,RU,Transportation,66.33333333333333333333
1986,RU,Transportation,68.33333333333333333333
1987,RU,Transportation,68.04166666666666666666
1988,RU,Transportation,64.53333333333333333333
1989,RU,Transportation,66.25000000000000000001
1990,RU,Transportation,64.20833333333333333332
1991,RU,Transportation,40.69444444444444444444
1992,RU,Transportation,22.56666666666666666667
1993,RU,Transportation,18.49999999999999999999
1994,RU,Transportation,13.34285714285714285713
1995,RU,Transportation,6.85694444444444444443
1996,RU,Transportation,9.02777777777777777777
1997,RU,Transportation,7.06666666666666666664
1998,RU,Transportation,17.04924242424242424242
1999,RU,Transportation,13.11666666666666666665
2000,RU,Transportation,16.72499999999999999997
2001,RU,Transportation,29.15512820512820512817
2002,RU,Transportation,25.79256474519632414368
2003,RU,Transportation,16.01666666666666666664
2004,RU,Transportation,27.72209595959595959590
2005,RU,Transportation,26.31876456876456876450
2006,RU,Transportation,27.31760461760461760460
2007,RU,Transportation,33.29327122153209109726
2008,RU,Transportation,26.05238095238095238094
