earliest_filing_year,ctry_code,cpc_green,count
1983,NZ,Buildings,0.12500000000000000000
1985,NZ,Buildings,0.12500000000000000000
1990,NZ,Buildings,0.05555555555555555556
1991,NZ,Buildings,0.15000000000000000000
1994,NZ,Buildings,0.44444444444444444444
1995,NZ,Buildings,0.62536942313157146916
1996,NZ,Buildings,0.34090909090909090909
1997,NZ,Buildings,0.53703703703703703704
1998,NZ,Buildings,0.66666666666666666666
1999,NZ,Buildings,0.20000000000000000000
2000,NZ,Buildings,0.07692307692307692308
2001,NZ,Buildings,0.45833333333333333333
2002,NZ,Buildings,0.33333333333333333333
2003,NZ,Buildings,2.07310924369747899160
2004,NZ,Buildings,0.16666666666666666667
2005,NZ,Buildings,1.58571428571428571429
2006,NZ,Buildings,1.58755221386800334169
2007,NZ,Buildings,0.51785714285714285714
2008,NZ,Buildings,1.65436507936507936509
2009,NZ,Buildings,0.41781983448650115317
2010,NZ,Buildings,2.42440476190476190476
2011,NZ,Buildings,2.80628654970760233921
2012,NZ,Buildings,3.31861230874388769127
2013,NZ,Buildings,1.10092592592592592594
2014,NZ,Buildings,1.59109730848861283643
2015,NZ,Buildings,0.72845441595441595443
2016,NZ,Buildings,0.19707602339181286549
2017,NZ,Buildings,0.63274853801169590642
2006,PA,Buildings,0.33333333333333333333
2007,PA,Buildings,0.33333333333333333333
2016,PA,Buildings,0.55555555555555555556
2018,PA,Buildings,0.39285714285714285714
2000,PE,Buildings,0.05263157894736842105
2011,PE,Buildings,0.04166666666666666667
2001,PH,Buildings,0.78333333333333333333
2002,PH,Buildings,0.14285714285714285714
2003,PH,Buildings,1.02857142857142857143
2004,PH,Buildings,0.16666666666666666666
2006,PH,Buildings,0.18333333333333333333
2007,PH,Buildings,0.36111111111111111111
2008,PH,Buildings,0.05000000000000000001
2009,PH,Buildings,0.11111111111111111112
2010,PH,Buildings,0.64285714285714285716
2011,PH,Buildings,0.01785714285714285714
2012,PH,Buildings,0.16666666666666666667
2013,PH,Buildings,0.26666666666666666667
2014,PH,Buildings,1.09871794871794871796
2015,PH,Buildings,3.18333333333333333333
2016,PH,Buildings,2.00000000000000000000
2017,PH,Buildings,0.27500000000000000000
2018,PH,Buildings,1.00000000000000000000
2015,PK,Buildings,0.50000000000000000000
2016,PK,Buildings,0.35000000000000000000
2017,PK,Buildings,0.04166666666666666667
1973,PL,Buildings,0.33333333333333333333
1980,PL,Buildings,0.16666666666666666666
1983,PL,Buildings,0.07407407407407407408
1987,PL,Buildings,0.65000000000000000000
1990,PL,Buildings,0.21031746031746031747
1996,PL,Buildings,0.60000000000000000000
1997,PL,Buildings,0.25000000000000000000
1999,PL,Buildings,0.50000000000000000000
2000,PL,Buildings,0.60714285714285714288
2001,PL,Buildings,0.25000000000000000000
2002,PL,Buildings,0.25000000000000000000
2003,PL,Buildings,4.03030303030303030303
2004,PL,Buildings,1.05000000000000000000
2005,PL,Buildings,2.05555555555555555555
2006,PL,Buildings,0.07692307692307692309
2007,PL,Buildings,1.71666666666666666666
2008,PL,Buildings,5.97499999999999999999
2009,PL,Buildings,2.49682539682539682539
2010,PL,Buildings,7.67579365079365079365
2011,PL,Buildings,17.79007936507936507935
2012,PL,Buildings,22.99041514041514041511
2013,PL,Buildings,15.50290219756164028605
2014,PL,Buildings,10.81388888888888888886
2015,PL,Buildings,23.02580475080475080472
2016,PL,Buildings,30.87063492063492063491
2017,PL,Buildings,7.03676470588235294118
2018,PL,Buildings,1.13676470588235294118
1993,PT,Buildings,0.16666666666666666666
2001,PT,Buildings,0.16666666666666666667
2005,PT,Buildings,0.99646464646464646466
2006,PT,Buildings,0.72332112332112332112
2007,PT,Buildings,0.14285714285714285714
2008,PT,Buildings,1.70000000000000000000
2009,PT,Buildings,1.72619047619047619048
2010,PT,Buildings,0.67558356676003734826
2011,PT,Buildings,0.63125000000000000000
2012,PT,Buildings,0.73025210084033613444
2013,PT,Buildings,0.46750700280112044818
2014,PT,Buildings,0.96521672771672771674
2015,PT,Buildings,1.67448107448107448107
2016,PT,Buildings,0.64456327985739750445
2011,QA,Buildings,0.09642857142857142857
2014,QA,Buildings,0.04166666666666666667
2015,QA,Buildings,0.08333333333333333333
2016,QA,Buildings,0.16666666666666666667
2014,RE,Buildings,0.11111111111111111111
1966,RO,Buildings,0.08333333333333333333
1980,RO,Buildings,0.50000000000000000000
1981,RO,Buildings,1.50000000000000000000
1982,RO,Buildings,3.00000000000000000000
1983,RO,Buildings,2.50000000000000000000
1985,RO,Buildings,1.50000000000000000000
1988,RO,Buildings,1.16666666666666666666
1989,RO,Buildings,1.00000000000000000000
1991,RO,Buildings,0.50000000000000000000
1992,RO,Buildings,2.00000000000000000000
1993,RO,Buildings,0.83333333333333333333
1994,RO,Buildings,1.00000000000000000000
1998,RO,Buildings,1.00000000000000000000
2001,RO,Buildings,0.26666666666666666668
2002,RO,Buildings,0.66558441558441558441
2003,RO,Buildings,0.05555555555555555556
2004,RO,Buildings,0.16111111111111111112
2005,RO,Buildings,0.25000000000000000000
2006,RO,Buildings,0.28571428571428571429
2007,RO,Buildings,1.14285714285714285714
2008,RO,Buildings,0.20833333333333333333
2009,RO,Buildings,2.27272727272727272727
2010,RO,Buildings,6.35833333333333333333
2011,RO,Buildings,2.33333333333333333332
2012,RO,Buildings,3.38095238095238095237
2013,RO,Buildings,3.98998917748917748917
2014,RO,Buildings,1.60000000000000000000
2015,RO,Buildings,4.04999999999999999999
2016,RO,Buildings,1.50000000000000000000
2018,RO,Buildings,1.50000000000000000000
2006,RS,Buildings,0.10000000000000000000
2008,RS,Buildings,0.08333333333333333334
2009,RS,Buildings,0.00243902439024390244
2011,RS,Buildings,0.43703703703703703704
2013,RS,Buildings,0.51724137931034482759
2015,RS,Buildings,0.20000000000000000000
1906,RU,Buildings,0.25000000000000000000
1964,RU,Buildings,0.33333333333333333333
1965,RU,Buildings,0.50000000000000000000
1971,RU,Buildings,0.66666666666666666667
1972,RU,Buildings,0.25000000000000000000
1973,RU,Buildings,5.00000000000000000000
1974,RU,Buildings,3.91666666666666666667
1975,RU,Buildings,4.75000000000000000000
1976,RU,Buildings,25.99999999999999999998
1977,RU,Buildings,23.73333333333333333332
1978,RU,Buildings,19.19999999999999999999
1979,RU,Buildings,34.48333333333333333328
1980,RU,Buildings,26.57499999999999999998
1981,RU,Buildings,16.74999999999999999998
1982,RU,Buildings,19.31666666666666666664
1983,RU,Buildings,24.51666666666666666663
1984,RU,Buildings,33.44999999999999999997
1985,RU,Buildings,32.13333333333333333334
1986,RU,Buildings,35.28333333333333333332
1987,RU,Buildings,31.58333333333333333328
1988,RU,Buildings,28.94999999999999999997
1989,RU,Buildings,34.43333333333333333328
1990,RU,Buildings,37.89999999999999999996
1991,RU,Buildings,17.02499999999999999999
1992,RU,Buildings,14.12499999999999999999
1993,RU,Buildings,6.58333333333333333333
1994,RU,Buildings,6.29166666666666666666
1995,RU,Buildings,5.25000000000000000000
1996,RU,Buildings,7.41666666666666666667
1997,RU,Buildings,5.00000000000000000000
1998,RU,Buildings,9.23809523809523809523
1999,RU,Buildings,8.90138888888888888889
2000,RU,Buildings,12.51666666666666666666
2001,RU,Buildings,12.64444444444444444443
2002,RU,Buildings,12.22007575757575757576
2003,RU,Buildings,20.01075036075036075032
2004,RU,Buildings,10.11691176470588235295
2005,RU,Buildings,14.30105042016806722689
2006,RU,Buildings,23.79087301587301587302
2007,RU,Buildings,22.05779220779220779222
2008,RU,Buildings,23.47142857142857142856
2009,RU,Buildings,20.88947033358798064679
2010,RU,Buildings,24.63888888888888888889
2011,RU,Buildings,21.18803418803418803416
2012,RU,Buildings,14.90476190476190476190
2013,RU,Buildings,19.06981074481074481075
2014,RU,Buildings,22.41969696969696969698
2015,RU,Buildings,11.06025641025641025640
2016,RU,Buildings,7.92566548948127895495
2017,RU,Buildings,5.39999999999999999999
1995,SA,Buildings,0.04166666666666666667
2005,SA,Buildings,0.30769230769230769232
2006,SA,Buildings,0.20000000000000000000
2007,SA,Buildings,0.02500000000000000000
2008,SA,Buildings,0.07142857142857142857
2011,SA,Buildings,0.01282051282051282051
2012,SA,Buildings,2.28571428571428571428
2013,SA,Buildings,0.89229716643509746958
2014,SA,Buildings,1.19329004329004329003
2015,SA,Buildings,1.42451410388716890263
2016,SA,Buildings,0.71350762527233115468
2017,SA,Buildings,1.66666666666666666666
1922,SE,Buildings,1.24999999999999999999
1923,SE,Buildings,1.99999999999999999998
1924,SE,Buildings,1.53333333333333333332
1925,SE,Buildings,3.24999999999999999997
1926,SE,Buildings,5.03333333333333333329
1927,SE,Buildings,6.16666666666666666661
1928,SE,Buildings,2.66666666666666666664
1929,SE,Buildings,2.66666666666666666664
1930,SE,Buildings,2.91666666666666666664
1931,SE,Buildings,0.74999999999999999999
1932,SE,Buildings,0.83333333333333333333
1933,SE,Buildings,1.91666666666666666665
1935,SE,Buildings,0.66666666666666666666
1936,SE,Buildings,0.99999999999999999999
1937,SE,Buildings,2.58333333333333333331
1938,SE,Buildings,0.66666666666666666666
1939,SE,Buildings,0.25000000000000000000
1940,SE,Buildings,0.70833333333333333333
1941,SE,Buildings,0.26666666666666666667
1942,SE,Buildings,0.33333333333333333333
1943,SE,Buildings,0.66666666666666666666
1944,SE,Buildings,0.66666666666666666666
1945,SE,Buildings,0.46111111111111111111
1946,SE,Buildings,0.66666666666666666666
1948,SE,Buildings,0.33333333333333333333
1950,SE,Buildings,1.14285714285714285713
1951,SE,Buildings,0.58333333333333333333
1952,SE,Buildings,1.08333333333333333333
1953,SE,Buildings,0.66666666666666666666
1954,SE,Buildings,1.12500000000000000000
1955,SE,Buildings,0.69444444444444444444
1956,SE,Buildings,0.14285714285714285714
1957,SE,Buildings,0.58333333333333333334
1958,SE,Buildings,0.33333333333333333333
1959,SE,Buildings,0.44444444444444444444
1960,SE,Buildings,0.43333333333333333333
1962,SE,Buildings,0.62500000000000000000
1964,SE,Buildings,0.20238095238095238096
1966,SE,Buildings,1.16666666666666666666
1967,SE,Buildings,0.50000000000000000000
1968,SE,Buildings,0.72692307692307692308
1969,SE,Buildings,0.99358974358974358975
1970,SE,Buildings,1.18611111111111111111
1971,SE,Buildings,2.55555555555555555555
1972,SE,Buildings,2.22619047619047619047
1973,SE,Buildings,2.80833333333333333332
1974,SE,Buildings,1.26190476190476190475
1975,SE,Buildings,4.68755411255411255411
1976,SE,Buildings,2.82638888888888888889
1977,SE,Buildings,5.07619047619047619049
1978,SE,Buildings,2.73333333333333333336
1979,SE,Buildings,3.72628384687208216619
1980,SE,Buildings,3.96666666666666666668
1981,SE,Buildings,1.94285714285714285714
1982,SE,Buildings,1.36111111111111111112
1983,SE,Buildings,1.48730158730158730158
1984,SE,Buildings,1.36428571428571428571
1985,SE,Buildings,1.65833333333333333334
1986,SE,Buildings,0.05000000000000000000
1987,SE,Buildings,2.53928571428571428571
1988,SE,Buildings,1.73333333333333333333
1989,SE,Buildings,1.08333333333333333334
1990,SE,Buildings,0.95000000000000000000
1991,SE,Buildings,0.86666666666666666666
1992,SE,Buildings,3.82756410256410256411
1993,SE,Buildings,3.99285714285714285715
1994,SE,Buildings,5.06746031746031746029
1995,SE,Buildings,2.54523809523809523809
1996,SE,Buildings,5.19166666666666666665
1997,SE,Buildings,4.25317460317460317462
1998,SE,Buildings,4.30073953823953823954
1999,SE,Buildings,4.89792568542568542572
2000,SE,Buildings,2.58472222222222222221
2001,SE,Buildings,2.65476190476190476190
2002,SE,Buildings,2.90238095238095238096
2003,SE,Buildings,1.75912698412698412698
2004,SE,Buildings,1.37500000000000000000
2005,SE,Buildings,2.12752335383914331285
2006,SE,Buildings,2.99133240125887184712
2007,SE,Buildings,2.17457819957819957822
2008,SE,Buildings,8.03884587634587634589
2009,SE,Buildings,6.81974823135813847886
2010,SE,Buildings,7.53725857475857475857
2011,SE,Buildings,5.62196757490875137933
2012,SE,Buildings,6.70869489987137045956
2013,SE,Buildings,7.75165594209711856771
2014,SE,Buildings,8.58347626726782737018
2015,SE,Buildings,10.52428494707906472612
2016,SE,Buildings,6.78498503703612062744
2017,SE,Buildings,4.64940476190476190476
2018,SE,Buildings,0.29924242424242424242
1987,SG,Buildings,0.25000000000000000000
1988,SG,Buildings,0.14285714285714285714
1989,SG,Buildings,0.45833333333333333333
1991,SG,Buildings,0.65972222222222222222
1992,SG,Buildings,0.12500000000000000000
1993,SG,Buildings,1.08333333333333333333
1994,SG,Buildings,0.50000000000000000000
1995,SG,Buildings,0.66666666666666666667
1997,SG,Buildings,0.16666666666666666667
1998,SG,Buildings,0.59027777777777777778
1999,SG,Buildings,0.10000000000000000000
2001,SG,Buildings,0.11111111111111111111
2002,SG,Buildings,1.48989898989898989899
2003,SG,Buildings,0.23888888888888888889
2004,SG,Buildings,0.41027777777777777777
2005,SG,Buildings,0.85833333333333333333
2006,SG,Buildings,0.97202380952380952381
2007,SG,Buildings,2.91071428571428571428
2008,SG,Buildings,4.88809523809523809524
2009,SG,Buildings,2.86785714285714285716
2010,SG,Buildings,5.16666666666666666667
2011,SG,Buildings,7.15530303030303030302
2012,SG,Buildings,6.73336940836940836943
2013,SG,Buildings,8.54062604062604062605
2014,SG,Buildings,16.66825396825396825400
2015,SG,Buildings,24.57502439035457903383
2016,SG,Buildings,22.24592652717652717648
2017,SG,Buildings,15.57849187849187849186
2018,SG,Buildings,1.99557387057387057388
1997,SI,Buildings,0.33333333333333333333
2000,SI,Buildings,0.21111111111111111111
2001,SI,Buildings,0.25000000000000000000
2002,SI,Buildings,0.33333333333333333334
2004,SI,Buildings,0.42857142857142857142
2005,SI,Buildings,0.92424242424242424243
2006,SI,Buildings,0.74835164835164835165
2007,SI,Buildings,0.14285714285714285714
2008,SI,Buildings,0.15555555555555555556
2009,SI,Buildings,0.29166666666666666667
2010,SI,Buildings,0.51515151515151515152
2012,SI,Buildings,0.38888888888888888889
2013,SI,Buildings,0.81250000000000000000
2014,SI,Buildings,0.77142857142857142858
2015,SI,Buildings,0.50000000000000000000
2016,SI,Buildings,0.49696969696969696970
2017,SI,Buildings,0.25000000000000000000
2002,SK,Buildings,1.12500000000000000000
2005,SK,Buildings,0.26666666666666666667
2006,SK,Buildings,1.12500000000000000000
2007,SK,Buildings,0.29166666666666666667
2009,SK,Buildings,0.32500000000000000000
2010,SK,Buildings,1.23076923076923076924
2011,SK,Buildings,2.60980392156862745097
2012,SK,Buildings,2.30000000000000000000
2013,SK,Buildings,0.12929292929292929293
2014,SK,Buildings,1.50000000000000000000
2016,SK,Buildings,0.59920634920634920635
2017,SK,Buildings,0.50000000000000000000
2009,SM,Buildings,0.04545454545454545455
2010,SM,Buildings,0.50000000000000000000
2014,SM,Buildings,0.03125000000000000000
1997,SR,Buildings,0.25000000000000000000
2009,SR,Buildings,0.10000000000000000000
2017,SV,Buildings,0.12500000000000000000
1952,TH,Buildings,0.16666666666666666667
1992,TH,Buildings,0.12500000000000000000
1994,TH,Buildings,0.14285714285714285714
1997,TH,Buildings,0.16666666666666666667
2003,TH,Buildings,0.06666666666666666667
2005,TH,Buildings,0.37500000000000000000
2010,TH,Buildings,0.53571428571428571428
2011,TH,Buildings,0.29166666666666666666
2013,TH,Buildings,0.22500000000000000000
2014,TH,Buildings,0.44444444444444444444
2015,TH,Buildings,0.11300505050505050505
2016,TH,Buildings,0.48571428571428571428
2017,TH,Buildings,0.31111111111111111111
1992,TM,Buildings,0.25000000000000000000
1993,TM,Buildings,0.25000000000000000000
1999,TR,Buildings,0.25000000000000000000
2000,TR,Buildings,0.10000000000000000000
2001,TR,Buildings,0.73611111111111111111
2002,TR,Buildings,0.14285714285714285714
2003,TR,Buildings,0.16666666666666666667
2004,TR,Buildings,0.56715686274509803921
2005,TR,Buildings,1.77121212121212121212
2006,TR,Buildings,2.10119047619047619048
2007,TR,Buildings,0.92619047619047619047
2008,TR,Buildings,1.05555555555555555556
2009,TR,Buildings,0.87777777777777777778
2010,TR,Buildings,1.14444444444444444445
2011,TR,Buildings,2.36904761904761904762
2012,TR,Buildings,1.57692307692307692308
2013,TR,Buildings,3.46507936507936507937
2014,TR,Buildings,4.57682072829131652658
2015,TR,Buildings,3.66263736263736263734
2016,TR,Buildings,6.43756613756613756613
2017,TR,Buildings,1.68809523809523809523
1976,TW,Buildings,0.14285714285714285714
1982,TW,Buildings,1.47692307692307692308
1986,TW,Buildings,0.10000000000000000000
1987,TW,Buildings,0.59285714285714285714
1988,TW,Buildings,0.70000000000000000000
1989,TW,Buildings,0.25000000000000000000
1990,TW,Buildings,1.13452380952380952380
1991,TW,Buildings,0.45138888888888888889
1992,TW,Buildings,2.67424242424242424243
1993,TW,Buildings,1.22631578947368421054
1994,TW,Buildings,1.35281385281385281385
1995,TW,Buildings,3.96886446886446886447
1996,TW,Buildings,3.39166666666666666667
1997,TW,Buildings,3.84444444444444444445
1998,TW,Buildings,3.44001831501831501831
1999,TW,Buildings,10.16329365079365079365
2000,TW,Buildings,9.52270733652312599680
2001,TW,Buildings,25.73373015873015873012
2002,TW,Buildings,24.50508658008658008656
2003,TW,Buildings,38.50697080697080697082
2004,TW,Buildings,37.86500274416941083607
2005,TW,Buildings,52.31906635031635031634
2006,TW,Buildings,62.20033541621776915888
2007,TW,Buildings,74.23185841935841935833
2008,TW,Buildings,91.93153388006329182798
2009,TW,Buildings,103.73730019980019980008
2010,TW,Buildings,109.55518837600880944528
2011,TW,Buildings,126.31998466296420260608
2012,TW,Buildings,139.19502948032359797058
2013,TW,Buildings,120.90860204610204610201
2014,TW,Buildings,106.37560642573800468535
2015,TW,Buildings,89.80692728324307271675
2016,TW,Buildings,96.76559912792439911231
2017,TW,Buildings,30.39777837902837902839
2018,TW,Buildings,1.16071428571428571428
1978,UA,Buildings,0.20000000000000000000
1979,UA,Buildings,0.25000000000000000000
1980,UA,Buildings,0.16666666666666666667
1981,UA,Buildings,0.75000000000000000000
1982,UA,Buildings,0.16666666666666666667
